,station,month,hour,min,altm,tmp,dew,rh,dir,spd,date
1318,,21,7,0,1011.0,26.0,21.0,74.0,250.0,3.0,1613977200000000000
1319,,21,6,0,1011.0,28.0,20.0,62.0,300.0,4.0,1613973600000000000
1320,,21,5,0,1012.0,28.0,20.0,62.0,280.0,5.0,1613970000000000000
1321,,21,4,0,1013.0,27.0,20.0,66.0,270.0,5.0,1613966400000000000
1322,,21,3,0,1014.0,27.0,18.0,58.0,300.0,4.0,1613962800000000000
1323,,21,2,0,1015.0,28.0,19.0,58.0,,1.0,1613959200000000000
1324,,21,1,0,1015.0,26.0,17.0,58.0,60.0,2.0,1613955600000000000
1325,,21,0,0,1015.0,24.0,17.0,65.0,,1.0,1613952000000000000
1326,,23,0,0,1009.0,25.0,22.0,83.0,20.0,3.0,1614038400000000000
1327,,22,23,0,1009.0,25.0,22.0,83.0,320.0,3.0,1614121200000000000
1328,,22,22,0,1008.0,25.0,22.0,83.0,,2.0,1614117600000000000
1329,,22,21,0,1008.0,25.0,23.0,89.0,10.0,3.0,1614114000000000000
1330,,22,20,0,1008.0,25.0,24.0,94.0,340.0,3.0,1614110400000000000
1331,,22,19,0,1008.0,24.0,23.0,94.0,,1.0,1614106800000000000
1332,,22,18,0,1009.0,25.0,24.0,94.0,0.0,0.0,1614103200000000000
1333,,22,17,0,1010.0,25.0,24.0,94.0,,1.0,1614099600000000000
1334,,22,16,0,1010.0,25.0,24.0,94.0,210.0,2.0,1614096000000000000
1335,,22,15,0,1010.0,25.0,24.0,94.0,,1.0,1614092400000000000
1336,,22,14,0,1011.0,25.0,24.0,94.0,,1.0,1614088800000000000
1337,,22,13,0,1010.0,25.0,24.0,94.0,0.0,0.0,1614085200000000000
1338,,22,12,0,1010.0,26.0,24.0,89.0,,1.0,1614081600000000000
1339,,22,11,0,1009.0,26.0,24.0,89.0,0.0,0.0,1614078000000000000
1340,,22,10,0,1009.0,26.0,23.0,84.0,,1.0,1614074400000000000
1341,,22,9,0,1009.0,26.0,24.0,89.0,,1.0,1614070800000000000
1342,,22,8,0,1009.0,26.0,23.0,84.0,260.0,3.0,1614067200000000000
1343,,22,7,0,1009.0,26.0,23.0,84.0,260.0,2.0,1614063600000000000
1344,,22,6,0,1009.0,26.0,23.0,84.0,280.0,2.0,1614060000000000000
1345,,22,5,0,1010.0,26.0,22.0,79.0,,1.0,1614056400000000000
1346,,22,4,0,1011.0,26.0,23.0,84.0,250.0,2.0,1614052800000000000
1347,,22,3,0,1012.0,26.0,23.0,84.0,250.0,3.0,1614049200000000000
1348,,22,2,0,1012.0,25.0,21.0,78.0,270.0,2.0,1614045600000000000
1349,,22,1,0,1012.0,25.0,21.0,78.0,,1.0,1614042000000000000
1350,,22,0,0,1011.0,25.0,22.0,83.0,250.0,2.0,1614038400000000000
1351,,24,0,0,1010.0,28.0,25.0,84.0,,1.0,1614124800000000000
1352,,23,23,0,1009.0,25.0,24.0,94.0,,1.0,1614207600000000000
1353,,23,22,0,1009.0,25.0,24.0,94.0,,1.0,1614204000000000000
1354,,23,21,0,1008.0,25.0,24.0,94.0,,1.0,1614200400000000000
1355,,23,20,0,1008.0,26.0,24.0,89.0,,1.0,1614196800000000000
1356,,23,19,0,1008.0,26.0,24.0,89.0,,1.0,1614193200000000000
1357,,23,18,0,1009.0,26.0,24.0,89.0,240.0,1.0,1614189600000000000
1358,,23,17,0,1009.0,26.0,24.0,89.0,,1.0,1614186000000000000
1359,,23,16,0,1009.0,27.0,24.0,84.0,190.0,2.0,1614182400000000000
1360,,23,15,0,1009.0,27.0,24.0,84.0,210.0,2.0,1614178800000000000
1361,,23,14,0,1009.0,28.0,24.0,79.0,210.0,2.0,1614175200000000000
1362,,23,13,0,1009.0,28.0,24.0,79.0,,1.0,1614171600000000000
1363,,23,12,0,1008.0,29.0,24.0,74.0,,1.0,1614168000000000000
1364,,23,11,0,1008.0,30.0,24.0,70.0,,2.0,1614164400000000000
1365,,23,10,0,1007.0,31.0,24.0,66.0,,2.0,1614160800000000000
1366,,23,9,0,1007.0,31.0,24.0,66.0,,2.0,1614157200000000000
1367,,23,8,0,1006.0,32.0,24.0,63.0,90.0,3.0,1614153600000000000
1368,,23,7,0,1006.0,32.0,23.0,59.0,80.0,4.0,1614150000000000000
1369,,23,6,0,1007.0,31.0,24.0,66.0,90.0,4.0,1614146400000000000
1370,,23,5,0,1008.0,31.0,24.0,66.0,90.0,4.0,1614142800000000000
1371,,23,4,0,1009.0,30.0,24.0,70.0,90.0,5.0,1614139200000000000
1372,,23,3,0,1010.0,29.0,25.0,79.0,80.0,3.0,1614135600000000000
1373,,23,2,0,1010.0,25.0,24.0,94.0,50.0,2.0,1614132000000000000
1374,,23,1,0,1010.0,25.0,23.0,89.0,,1.0,1614128400000000000
1375,,23,0,0,1009.0,25.0,22.0,83.0,20.0,3.0,1614124800000000000
1376,,25,0,0,1009.0,29.0,22.0,66.0,100.0,2.0,1614211200000000000
1377,,24,23,0,1009.0,26.0,23.0,84.0,,1.0,1614294000000000000
1378,,24,22,0,1009.0,25.0,22.0,83.0,80.0,2.0,1614290400000000000
1379,,24,21,0,1008.0,26.0,22.0,79.0,100.0,2.0,1614286800000000000
1380,,24,20,0,1008.0,27.0,23.0,79.0,120.0,2.0,1614283200000000000
1381,,24,19,0,1008.0,27.0,23.0,79.0,120.0,3.0,1614279600000000000
1382,,24,18,0,1008.0,27.0,23.0,79.0,110.0,3.0,1614276000000000000
1383,,24,17,0,1008.0,27.0,23.0,79.0,40.0,2.0,1614272400000000000
1384,,24,16,0,1009.0,27.0,23.0,79.0,100.0,3.0,1614268800000000000
1385,,24,15,0,1009.0,28.0,23.0,74.0,110.0,4.0,1614265200000000000
1386,,24,14,0,1009.0,28.0,23.0,74.0,110.0,4.0,1614261600000000000
1387,,24,13,0,1008.0,28.0,23.0,74.0,120.0,4.0,1614258000000000000
1388,,24,12,0,1008.0,29.0,23.0,70.0,120.0,4.0,1614254400000000000
1389,,24,11,0,1007.0,29.0,24.0,74.0,140.0,3.0,1614250800000000000
1390,,24,10,0,1007.0,29.0,24.0,74.0,,3.0,1614247200000000000
1391,,24,9,0,1006.0,30.0,24.0,70.0,,4.0,1614243600000000000
1392,,24,8,0,1006.0,32.0,24.0,63.0,140.0,4.0,1614240000000000000
1393,,24,7,0,1006.0,32.0,24.0,63.0,,4.0,1614236400000000000
1394,,24,6,0,1006.0,34.0,24.0,56.0,140.0,3.0,1614232800000000000
1395,,24,5,0,1008.0,31.0,24.0,66.0,,2.0,1614229200000000000
1396,,24,4,0,1008.0,30.0,25.0,75.0,310.0,3.0,1614225600000000000
1397,,24,3,0,1009.0,30.0,26.0,79.0,300.0,3.0,1614222000000000000
1398,,24,2,0,1010.0,30.0,25.0,75.0,,2.0,1614218400000000000
1399,,24,1,0,1010.0,29.0,25.0,79.0,,1.0,1614214800000000000
1400,,24,0,0,1010.0,28.0,25.0,84.0,,1.0,1614211200000000000
1401,,26,0,0,1009.0,27.0,22.0,74.0,40.0,3.0,1614297600000000000
1402,,25,23,0,1009.0,25.0,21.0,78.0,,1.0,1614380400000000000
1403,,25,22,0,1008.0,24.0,21.0,83.0,80.0,2.0,1614376800000000000
1404,,25,21,0,1007.0,24.0,21.0,83.0,80.0,1.0,1614373200000000000
1405,,25,20,0,1007.0,25.0,22.0,83.0,90.0,2.0,1614369600000000000
1406,,25,19,0,1007.0,26.0,22.0,79.0,,2.0,1614366000000000000
1407,,25,18,0,1007.0,26.0,22.0,79.0,,3.0,1614362400000000000
1408,,25,17,0,1008.0,26.0,22.0,79.0,,3.0,1614358800000000000
1409,,25,16,0,1008.0,27.0,23.0,79.0,140.0,2.0,1614355200000000000
1410,,25,15,0,1008.0,27.0,23.0,79.0,,3.0,1614351600000000000
1411,,25,14,0,1008.0,27.0,23.0,79.0,140.0,3.0,1614348000000000000
1412,,25,13,0,1008.0,28.0,24.0,79.0,150.0,3.0,1614344400000000000
1413,,25,12,0,1007.0,28.0,23.0,74.0,,3.0,1614340800000000000
1414,,25,11,0,1006.0,30.0,20.0,55.0,120.0,3.0,1614337200000000000
1415,,25,10,0,1006.0,31.0,20.0,52.0,120.0,3.0,1614333600000000000
1416,,25,9,0,1006.0,32.0,20.0,49.0,110.0,3.0,1614330000000000000
1417,,25,8,0,1005.0,33.0,21.0,49.0,120.0,3.0,1614326400000000000
1418,,25,7,0,,33.0,21.0,49.0,100.0,4.0,1614322800000000000
1419,,25,6,0,1007.0,33.0,21.0,49.0,100.0,4.0,1614319200000000000
1420,,25,5,0,1008.0,32.0,22.0,56.0,110.0,4.0,1614315600000000000
1421,,25,4,0,1009.0,32.0,22.0,56.0,130.0,4.0,1614312000000000000
1422,,25,3,0,1009.0,32.0,23.0,59.0,120.0,3.0,1614308400000000000
1423,,25,2,0,1010.0,31.0,22.0,59.0,100.0,4.0,1614304800000000000
1424,,25,1,0,1010.0,29.0,22.0,66.0,100.0,3.0,1614301200000000000
1425,,25,0,0,1009.0,29.0,22.0,66.0,100.0,2.0,1614297600000000000
1426,,27,0,0,1011.0,28.0,24.0,79.0,30.0,2.0,1614384000000000000
1427,,26,23,0,1010.0,27.0,23.0,79.0,20.0,2.0,1614466800000000000
1428,,26,22,0,1009.0,26.0,24.0,89.0,,1.0,1614463200000000000
1429,,26,21,0,1009.0,26.0,24.0,89.0,,1.0,1614459600000000000
1430,,26,20,0,1009.0,26.0,24.0,89.0,,1.0,1614456000000000000
1431,,26,19,0,1008.0,26.0,24.0,89.0,,1.0,1614452400000000000
1432,,26,18,0,1009.0,27.0,24.0,84.0,140.0,2.0,1614448800000000000
1433,,26,17,0,1009.0,27.0,24.0,84.0,,1.0,1614445200000000000
1434,,26,16,0,1009.0,27.0,24.0,84.0,,1.0,1614441600000000000
1435,,26,15,0,1009.0,27.0,24.0,84.0,160.0,2.0,1614438000000000000
1436,,26,14,0,1009.0,28.0,24.0,79.0,,2.0,1614434400000000000
1437,,26,13,0,1009.0,28.0,24.0,79.0,,2.0,1614430800000000000
1438,,26,12,0,1008.0,29.0,23.0,70.0,230.0,2.0,1614427200000000000
1439,,26,11,0,1007.0,29.0,22.0,66.0,250.0,3.0,1614423600000000000
1440,,26,10,0,1006.0,31.0,23.0,62.0,,2.0,1614420000000000000
1441,,26,9,0,1006.0,33.0,22.0,52.0,130.0,3.0,1614416400000000000
1442,,26,8,0,1006.0,33.0,22.0,52.0,,4.0,1614412800000000000
1443,,26,7,0,1006.0,34.0,21.0,47.0,,3.0,1614409200000000000
1444,,26,6,0,1007.0,33.0,20.0,46.0,,3.0,1614405600000000000
1445,,26,5,0,1008.0,33.0,20.0,46.0,130.0,3.0,1614402000000000000
1446,,26,4,0,1010.0,32.0,21.0,52.0,,3.0,1614398400000000000
1447,,26,3,0,1009.0,31.0,21.0,55.0,,2.0,1614394800000000000
1448,,26,2,0,1010.0,30.0,21.0,59.0,100.0,2.0,1614391200000000000
1449,,26,1,0,1009.0,28.0,22.0,70.0,60.0,1.0,1614387600000000000
1450,,26,0,0,1009.0,27.0,22.0,74.0,40.0,3.0,1614384000000000000
1451,,28,0,0,1013.0,29.0,23.0,70.0,,1.0,1614470400000000000
1452,,27,23,0,1012.0,27.0,23.0,79.0,220.0,1.0,1614553200000000000
1453,,27,22,0,1011.0,27.0,23.0,79.0,,1.0,1614549600000000000
1454,,27,21,0,1010.0,26.0,23.0,84.0,,1.0,1614546000000000000
1455,,27,20,0,1010.0,27.0,23.0,79.0,,1.0,1614542400000000000
1456,,27,19,0,1010.0,27.0,23.0,79.0,90.0,2.0,1614538800000000000
1457,,27,18,0,1010.0,27.0,23.0,79.0,110.0,3.0,1614535200000000000
1458,,27,17,0,1011.0,27.0,23.0,79.0,110.0,3.0,1614531600000000000
1459,,27,16,0,1011.0,28.0,23.0,74.0,120.0,4.0,1614528000000000000
1460,,27,15,0,1011.0,28.0,22.0,70.0,110.0,3.0,1614524400000000000
1461,,27,14,0,1011.0,28.0,22.0,70.0,130.0,3.0,1614520800000000000
1462,,27,13,0,1010.0,28.0,23.0,74.0,150.0,3.0,1614517200000000000
1463,,27,12,0,1009.0,29.0,23.0,70.0,,2.0,1614513600000000000
1464,,27,11,0,1008.0,29.0,24.0,74.0,140.0,3.0,1614510000000000000
1465,,27,10,0,1008.0,31.0,24.0,66.0,,3.0,1614506400000000000
1466,,27,9,0,1008.0,32.0,24.0,63.0,,3.0,1614502800000000000
1467,,27,8,0,1007.0,33.0,24.0,59.0,130.0,3.0,1614499200000000000
1468,,27,7,0,1007.0,34.0,23.0,53.0,,2.0,1614495600000000000
1469,,27,6,0,1008.0,32.0,25.0,67.0,280.0,4.0,1614492000000000000
1470,,27,5,0,1009.0,31.0,25.0,70.0,270.0,5.0,1614488400000000000
1471,,27,4,0,1010.0,30.0,24.0,70.0,290.0,4.0,1614484800000000000
1472,,27,3,0,1011.0,29.0,24.0,74.0,260.0,4.0,1614481200000000000
1473,,27,2,0,1011.0,29.0,24.0,74.0,290.0,3.0,1614477600000000000
1474,,27,1,0,1011.0,28.0,24.0,79.0,310.0,4.0,1614474000000000000
1475,,27,0,0,1011.0,28.0,24.0,79.0,30.0,2.0,1614470400000000000
1476,,1,0,0,1014.0,29.0,23.0,70.0,100.0,3.0,1614556800000000000
1477,,28,23,0,1014.0,26.0,23.0,84.0,80.0,2.0,1614639600000000000
1478,,28,22,0,1012.0,26.0,23.0,84.0,80.0,2.0,1614636000000000000
1479,,28,21,0,1012.0,27.0,23.0,79.0,110.0,3.0,1614632400000000000
1480,,28,20,0,1011.0,27.0,23.0,79.0,120.0,3.0,1614628800000000000
1481,,28,19,0,1011.0,27.0,23.0,79.0,100.0,3.0,1614625200000000000
1482,,28,18,0,1011.0,27.0,23.0,79.0,120.0,4.0,1614621600000000000
1483,,28,17,0,1012.0,27.0,23.0,79.0,120.0,3.0,1614618000000000000
1484,,28,16,0,1012.0,27.0,23.0,79.0,120.0,3.0,1614614400000000000
1485,,28,15,0,1012.0,28.0,23.0,74.0,120.0,3.0,1614610800000000000
1486,,28,14,0,1012.0,28.0,23.0,74.0,120.0,3.0,1614607200000000000
1487,,28,13,0,1012.0,28.0,23.0,74.0,,3.0,1614603600000000000
1488,,28,12,0,1011.0,28.0,23.0,74.0,110.0,3.0,1614600000000000000
1489,,28,11,0,1011.0,29.0,23.0,70.0,110.0,3.0,1614596400000000000
1490,,28,10,0,1010.0,30.0,23.0,66.0,120.0,3.0,1614592800000000000
1491,,28,9,0,1010.0,31.0,23.0,62.0,130.0,4.0,1614589200000000000
1492,,28,8,0,1010.0,32.0,23.0,59.0,90.0,5.0,1614585600000000000
1493,,28,7,0,1010.0,31.0,24.0,66.0,100.0,4.0,1614582000000000000
1494,,28,6,0,1011.0,32.0,24.0,63.0,90.0,5.0,1614578400000000000
1495,,28,5,0,1012.0,31.0,24.0,66.0,120.0,5.0,1614574800000000000
1496,,28,4,0,1012.0,33.0,24.0,59.0,,3.0,1614571200000000000
1497,,28,3,0,1013.0,31.0,23.0,62.0,120.0,4.0,1614567600000000000
1498,,28,2,0,1013.0,31.0,22.0,59.0,,2.0,1614564000000000000
1499,,28,1,0,1013.0,30.0,23.0,66.0,,2.0,1614560400000000000
1500,,28,0,0,1013.0,29.0,23.0,70.0,,1.0,1614556800000000000
1501,,2,0,0,1014.0,29.0,23.0,70.0,,2.0,1614643200000000000
1502,,1,23,0,1014.0,26.0,23.0,84.0,70.0,2.0,1614726000000000000
1503,,1,22,0,1013.0,25.0,22.0,83.0,70.0,2.0,1614722400000000000
1504,,1,21,0,1013.0,25.0,22.0,83.0,70.0,1.0,1614718800000000000
1505,,1,20,0,1012.0,25.0,22.0,83.0,70.0,2.0,1614715200000000000
1506,,1,19,0,1012.0,27.0,23.0,79.0,90.0,2.0,1614711600000000000
1507,,1,18,0,1012.0,27.0,23.0,79.0,90.0,2.0,1614708000000000000
1508,,1,17,0,1013.0,27.0,23.0,79.0,140.0,3.0,1614704400000000000
1509,,1,16,0,1014.0,28.0,22.0,70.0,,3.0,1614700800000000000
1510,,1,15,0,1014.0,28.0,23.0,74.0,130.0,3.0,1614697200000000000
1511,,1,14,0,1014.0,28.0,23.0,74.0,130.0,3.0,1614693600000000000
1512,,1,13,0,1014.0,28.0,23.0,74.0,130.0,2.0,1614690000000000000
1513,,1,12,0,1013.0,29.0,23.0,70.0,110.0,3.0,1614686400000000000
1514,,1,11,0,1012.0,30.0,23.0,66.0,80.0,3.0,1614682800000000000
1515,,1,10,0,1012.0,30.0,23.0,66.0,120.0,4.0,1614679200000000000
1516,,1,9,0,1011.0,32.0,23.0,59.0,,5.0,1614675600000000000
1517,,1,8,0,1011.0,33.0,23.0,56.0,130.0,5.0,1614672000000000000
1518,,1,7,0,1011.0,32.0,23.0,59.0,130.0,4.0,1614668400000000000
1519,,1,6,0,1012.0,32.0,23.0,59.0,130.0,4.0,1614664800000000000
1520,,1,5,0,1013.0,32.0,24.0,63.0,120.0,5.0,1614661200000000000
1521,,1,4,0,1014.0,32.0,24.0,63.0,120.0,4.0,1614657600000000000
1522,,1,3,0,1014.0,32.0,24.0,63.0,110.0,4.0,1614654000000000000
1523,,1,2,0,1015.0,31.0,23.0,62.0,100.0,4.0,1614650400000000000
1524,,1,1,0,1014.0,30.0,23.0,66.0,100.0,4.0,1614646800000000000
1525,,1,0,0,1014.0,29.0,23.0,70.0,100.0,3.0,1614643200000000000
1526,,3,0,0,1014.0,29.0,23.0,70.0,110.0,3.0,1614729600000000000
1527,,2,23,0,1014.0,26.0,24.0,89.0,70.0,2.0,1614812400000000000
1528,,2,22,0,1013.0,27.0,24.0,84.0,90.0,2.0,1614808800000000000
1529,,2,21,0,1012.0,27.0,23.0,79.0,100.0,2.0,1614805200000000000
1530,,2,20,0,1012.0,27.0,23.0,79.0,120.0,2.0,1614801600000000000
1531,,2,19,0,1013.0,27.0,23.0,79.0,110.0,3.0,1614798000000000000
1532,,2,18,0,1013.0,27.0,23.0,79.0,120.0,4.0,1614794400000000000
1533,,2,17,0,1013.0,27.0,23.0,79.0,100.0,5.0,1614790800000000000
1534,,2,16,0,1014.0,28.0,23.0,74.0,120.0,3.0,1614787200000000000
1535,,2,15,0,1014.0,28.0,23.0,74.0,,3.0,1614783600000000000
1536,,2,14,0,1014.0,28.0,23.0,74.0,130.0,3.0,1614780000000000000
1537,,2,13,0,1013.0,28.0,24.0,79.0,130.0,3.0,1614776400000000000
1538,,2,12,0,1013.0,28.0,23.0,74.0,100.0,2.0,1614772800000000000
1539,,2,11,0,1012.0,28.0,24.0,79.0,,1.0,1614769200000000000
1540,,2,10,0,1012.0,27.0,25.0,89.0,,1.0,1614765600000000000
1541,,2,9,0,1011.0,31.0,24.0,66.0,140.0,4.0,1614762000000000000
1542,,2,8,0,1011.0,32.0,24.0,63.0,,4.0,1614758400000000000
1543,,2,7,0,1011.0,33.0,24.0,59.0,,3.0,1614754800000000000
1544,,2,6,0,1012.0,32.0,24.0,63.0,,1.0,1614751200000000000
1545,,2,5,0,1013.0,30.0,24.0,70.0,280.0,2.0,1614747600000000000
1546,,2,4,0,1014.0,30.0,24.0,70.0,310.0,3.0,1614744000000000000
1547,,2,3,0,1014.0,31.0,24.0,66.0,320.0,3.0,1614740400000000000
1548,,2,2,0,1015.0,32.0,23.0,59.0,,2.0,1614736800000000000
1549,,2,1,0,1015.0,30.0,23.0,66.0,,1.0,1614733200000000000
1550,,2,0,0,1014.0,29.0,23.0,70.0,,2.0,1614729600000000000
1551,,4,0,0,1016.0,28.0,22.0,70.0,60.0,2.0,1614816000000000000
1552,,3,23,0,1015.0,27.0,22.0,74.0,70.0,3.0,1614898800000000000
1553,,3,22,0,1014.0,26.0,22.0,79.0,30.0,3.0,1614895200000000000
1554,,3,21,0,1014.0,27.0,22.0,74.0,90.0,2.0,1614891600000000000
1555,,3,20,0,1013.0,27.0,21.0,70.0,100.0,3.0,1614888000000000000
1556,,3,19,0,1013.0,27.0,22.0,74.0,100.0,3.0,1614884400000000000
1557,,3,18,0,1014.0,27.0,22.0,74.0,110.0,3.0,1614880800000000000
1558,,3,17,0,1014.0,27.0,22.0,74.0,130.0,3.0,1614877200000000000
1559,,3,16,0,1015.0,27.0,22.0,74.0,110.0,4.0,1614873600000000000
1560,,3,15,0,1015.0,28.0,22.0,70.0,110.0,3.0,1614870000000000000
1561,,3,14,0,1015.0,28.0,22.0,70.0,110.0,3.0,1614866400000000000
1562,,3,13,0,1014.0,28.0,22.0,70.0,110.0,4.0,1614862800000000000
1563,,3,12,0,1014.0,23.0,22.0,94.0,110.0,3.0,1614859200000000000
1564,,3,11,0,1013.0,29.0,21.0,62.0,90.0,4.0,1614855600000000000
1565,,3,10,0,1013.0,30.0,22.0,62.0,120.0,4.0,1614852000000000000
1566,,3,9,0,1013.0,31.0,22.0,59.0,130.0,4.0,1614848400000000000
1567,,3,8,0,1012.0,31.0,22.0,59.0,130.0,5.0,1614844800000000000
1568,,3,7,0,1012.0,31.0,23.0,62.0,130.0,5.0,1614841200000000000
1569,,3,6,0,1013.0,31.0,23.0,62.0,110.0,6.0,1614837600000000000
1570,,3,5,0,1013.0,32.0,23.0,59.0,120.0,6.0,1614834000000000000
1571,,3,4,0,1013.0,31.0,23.0,62.0,110.0,6.0,1614830400000000000
1572,,3,3,0,,31.0,24.0,66.0,130.0,4.0,1614826800000000000
1573,,3,2,0,1014.0,31.0,24.0,66.0,,3.0,1614823200000000000
1574,,3,1,0,1014.0,29.0,23.0,70.0,70.0,2.0,1614819600000000000
1575,,3,0,0,1014.0,29.0,23.0,70.0,110.0,3.0,1614816000000000000
1576,,5,0,0,1015.0,28.0,22.0,70.0,80.0,2.0,1614902400000000000
1577,,4,23,0,1015.0,27.0,22.0,74.0,,1.0,1614985200000000000
1578,,4,22,0,1015.0,26.0,22.0,79.0,70.0,2.0,1614981600000000000
1579,,4,21,0,1014.0,26.0,22.0,79.0,60.0,2.0,1614978000000000000
1580,,4,20,0,1014.0,26.0,22.0,79.0,,1.0,1614974400000000000
1581,,4,19,0,1013.0,26.0,22.0,79.0,190.0,2.0,1614970800000000000
1582,,4,18,0,1014.0,26.0,21.0,74.0,70.0,2.0,1614967200000000000
1583,,4,17,0,1014.0,26.0,22.0,79.0,80.0,2.0,1614963600000000000
1584,,4,16,0,1015.0,27.0,22.0,74.0,100.0,2.0,1614960000000000000
1585,,4,15,0,1014.0,28.0,22.0,70.0,100.0,4.0,1614956400000000000
1586,,4,14,0,1014.0,28.0,23.0,74.0,120.0,5.0,1614952800000000000
1587,,4,13,0,1014.0,28.0,23.0,74.0,130.0,4.0,1614949200000000000
1588,,4,12,0,1014.0,28.0,23.0,74.0,120.0,4.0,1614945600000000000
1589,,4,11,0,1013.0,28.0,22.0,70.0,110.0,2.0,1614942000000000000
1590,,4,10,0,1013.0,29.0,22.0,66.0,110.0,4.0,1614938400000000000
1591,,4,9,0,1013.0,30.0,22.0,62.0,110.0,6.0,1614934800000000000
1592,,4,8,0,1013.0,31.0,22.0,59.0,120.0,6.0,1614931200000000000
1593,,4,7,0,1013.0,31.0,22.0,59.0,100.0,6.0,1614927600000000000
1594,,4,6,0,1014.0,31.0,23.0,62.0,120.0,6.0,1614924000000000000
1595,,4,5,0,1014.0,31.0,22.0,59.0,110.0,6.0,1614920400000000000
1596,,4,4,0,1015.0,32.0,23.0,59.0,110.0,5.0,1614916800000000000
1597,,4,3,0,1016.0,31.0,23.0,62.0,120.0,5.0,1614913200000000000
1598,,4,2,0,1016.0,30.0,23.0,66.0,120.0,5.0,1614909600000000000
1599,,4,1,0,1016.0,30.0,22.0,62.0,120.0,3.0,1614906000000000000
1600,,4,0,0,1016.0,28.0,22.0,70.0,60.0,2.0,1614902400000000000
1601,,6,0,0,1016.0,28.0,21.0,66.0,70.0,3.0,1614988800000000000
1602,,5,23,0,1015.0,26.0,21.0,74.0,90.0,2.0,1615071600000000000
1603,,5,22,0,1015.0,25.0,21.0,78.0,90.0,2.0,1615068000000000000
1604,,5,21,0,1014.0,25.0,21.0,78.0,70.0,1.0,1615064400000000000
1605,,5,20,0,1014.0,26.0,22.0,79.0,100.0,2.0,1615060800000000000
1606,,5,19,0,1014.0,26.0,22.0,79.0,110.0,2.0,1615057200000000000
1607,,5,18,0,1014.0,27.0,22.0,74.0,120.0,3.0,1615053600000000000
1608,,5,17,0,1014.0,27.0,23.0,79.0,110.0,3.0,1615050000000000000
1609,,5,16,0,1014.0,27.0,23.0,79.0,120.0,3.0,1615046400000000000
1610,,5,15,0,1014.0,27.0,22.0,74.0,100.0,3.0,1615042800000000000
1611,,5,14,0,1014.0,28.0,22.0,70.0,90.0,3.0,1615039200000000000
1612,,5,13,0,1014.0,28.0,22.0,70.0,100.0,2.0,1615035600000000000
1613,,5,12,0,1014.0,28.0,22.0,70.0,110.0,4.0,1615032000000000000
1614,,5,11,0,1013.0,29.0,22.0,66.0,110.0,4.0,1615028400000000000
1615,,5,10,0,1013.0,30.0,22.0,62.0,110.0,5.0,1615024800000000000
1616,,5,9,0,1012.0,31.0,21.0,55.0,100.0,5.0,1615021200000000000
1617,,5,8,0,1012.0,32.0,23.0,59.0,130.0,4.0,1615017600000000000
1618,,5,7,0,1012.0,33.0,21.0,49.0,120.0,5.0,1615014000000000000
1619,,5,6,0,1013.0,33.0,22.0,52.0,130.0,5.0,1615010400000000000
1620,,5,5,0,1014.0,32.0,22.0,56.0,120.0,5.0,1615006800000000000
1621,,5,4,0,1015.0,32.0,22.0,56.0,110.0,5.0,1615003200000000000
1622,,5,3,0,1016.0,32.0,22.0,56.0,110.0,4.0,1614999600000000000
1623,,5,2,0,1016.0,31.0,22.0,59.0,110.0,3.0,1614996000000000000
1624,,5,1,0,1016.0,30.0,22.0,62.0,,2.0,1614992400000000000
1625,,5,0,0,1015.0,28.0,22.0,70.0,80.0,2.0,1614988800000000000
1626,,7,0,0,1015.0,28.0,21.0,66.0,,2.0,1615075200000000000
1627,,6,23,0,1015.0,25.0,20.0,74.0,,1.0,1615158000000000000
1628,,6,22,0,1014.0,25.0,20.0,74.0,,1.0,1615154400000000000
1629,,6,21,0,1013.0,25.0,20.0,74.0,10.0,2.0,1615150800000000000
1630,,6,20,0,1013.0,26.0,20.0,70.0,30.0,3.0,1615147200000000000
1631,,6,19,0,1013.0,26.0,20.0,70.0,10.0,3.0,1615143600000000000
1632,,6,18,0,1013.0,25.0,21.0,78.0,60.0,3.0,1615140000000000000
1633,,6,17,0,1014.0,27.0,21.0,70.0,100.0,3.0,1615136400000000000
1634,,6,16,0,1014.0,27.0,20.0,66.0,120.0,2.0,1615132800000000000
1635,,6,15,0,1015.0,27.0,21.0,70.0,190.0,2.0,1615129200000000000
1636,,6,14,0,1015.0,27.0,21.0,70.0,,1.0,1615125600000000000
1637,,6,13,0,1014.0,28.0,20.0,62.0,,1.0,1615122000000000000
1638,,6,12,0,1014.0,29.0,20.0,58.0,100.0,3.0,1615118400000000000
1639,,6,11,0,1013.0,30.0,21.0,59.0,80.0,3.0,1615114800000000000
1640,,6,10,0,1013.0,30.0,21.0,59.0,110.0,4.0,1615111200000000000
1641,,6,9,0,1012.0,32.0,21.0,52.0,120.0,4.0,1615107600000000000
1642,,6,8,0,1012.0,32.0,21.0,52.0,100.0,5.0,1615104000000000000
1643,,6,7,0,1012.0,32.0,21.0,52.0,120.0,6.0,1615100400000000000
1644,,6,6,0,1013.0,33.0,21.0,49.0,130.0,4.0,1615096800000000000
1645,,6,5,0,1014.0,33.0,21.0,49.0,,4.0,1615093200000000000
1646,,6,4,0,1015.0,32.0,21.0,52.0,140.0,4.0,1615089600000000000
1647,,6,3,0,1016.0,32.0,20.0,49.0,110.0,4.0,1615086000000000000
1648,,6,2,0,1016.0,31.0,21.0,55.0,120.0,3.0,1615082400000000000
