,recorded_time,pm25,pm10,station,is_published
24731,2019-10-28 11:00:00,25.94,,6,1
24732,2019-10-28 12:00:00,91.12,,6,1
24733,2019-10-28 13:00:00,13.8,,6,1
24734,2019-10-28 14:00:00,3.45,,6,1
24735,2019-10-28 15:00:00,20.28,,6,1
24736,2019-10-28 16:00:00,15.36,,6,1
24737,2019-10-28 17:00:00,11.11,,6,1
24739,2019-10-28 19:00:00,11.62,,6,1
24741,2019-10-28 21:00:00,6.14,,6,1
24743,2019-10-28 23:00:00,3.61,,6,1
24744,2019-10-29 00:00:00,51.28,,6,1
24745,2019-10-29 01:00:00,28.05,,6,1
24746,2019-10-29 02:00:00,10.47,,6,1
24747,2019-10-29 03:00:00,23.18,,6,1
24749,2019-10-29 05:00:00,29.71,,6,1
24751,2019-10-29 07:00:00,6.8,,6,1
24754,2019-10-29 10:00:00,25.51,,6,1
24755,2019-10-29 11:00:00,1.46,,6,1
24756,2019-10-29 12:00:00,51.45,,6,1
24757,2019-10-29 13:00:00,29.38,,6,1
24758,2019-10-29 14:00:00,22.04,,6,1
24759,2019-10-29 15:00:00,13.59,,6,1
24760,2019-10-29 16:00:00,3.21,,6,1
24761,2019-10-29 17:00:00,10.34,,6,1
24763,2019-10-29 19:00:00,4.74,,6,1
24764,2019-10-29 20:00:00,1.25,,6,1
24765,2019-10-29 21:00:00,5.54,,6,1
24767,2019-10-29 23:00:00,22.2,,6,1
24768,2019-10-30 00:00:00,55.9,,6,1
24769,2019-10-30 01:00:00,11.2,,6,1
24770,2019-10-30 02:00:00,12.85,,6,1
24771,2019-10-30 03:00:00,23.83,,6,1
24772,2019-10-30 04:00:00,44.3,,6,1
24773,2019-10-30 05:00:00,33.48,,6,1
24774,2019-10-30 06:00:00,4.2,,6,1
24775,2019-10-30 07:00:00,63.45,,6,1
24776,2019-10-30 08:00:00,76.88,,6,1
24777,2019-10-30 09:00:00,89.19,,6,1
24778,2019-10-30 10:00:00,34.54,,6,1
24779,2019-10-30 11:00:00,36.44,,6,1
24780,2019-10-30 12:00:00,85.44,,6,1
24781,2019-10-30 13:00:00,34.99,,6,1
24782,2019-10-30 14:00:00,0.3,,6,1
24784,2019-10-30 16:00:00,4.65,,6,1
24788,2019-10-30 20:00:00,1.63,,6,1
24789,2019-10-30 21:00:00,15.7,,6,1
24791,2019-10-30 23:00:00,25.36,,6,1
24792,2019-10-31 00:00:00,51.34,,6,1
24793,2019-10-31 01:00:00,20.8,,6,1
24794,2019-10-31 02:00:00,30.84,,6,1
24795,2019-10-31 03:00:00,54.8,,6,1
24796,2019-10-31 04:00:00,53.07,,6,1
24797,2019-10-31 05:00:00,50.56,,6,1
24798,2019-10-31 06:00:00,20.41,,6,1
24799,2019-10-31 07:00:00,54.08,,6,1
24800,2019-10-31 08:00:00,1.82,,6,1
24801,2019-10-31 09:00:00,7.86,,6,1
24802,2019-10-31 10:00:00,73.99,,6,1
24803,2019-10-31 11:00:00,36.7,,6,1
24804,2019-10-31 12:00:00,108.14,,6,1
24805,2019-10-31 13:00:00,53.26,,6,1
24806,2019-10-31 14:00:00,17.96,,6,1
24807,2019-10-31 15:00:00,10.51,,6,1
24808,2019-10-31 16:00:00,18.96,,6,1
24811,2019-10-31 19:00:00,16.28,,6,1
24812,2019-10-31 20:00:00,28.73,,6,1
24813,2019-10-31 21:00:00,19.71,,6,1
24814,2019-10-31 22:00:00,7.74,,6,1
24816,2019-01-11 00:00:00,57.67,,6,1
24817,2019-01-11 01:00:00,31.61,,6,1
24818,2019-01-11 02:00:00,11.78,,6,1
24819,2019-01-11 03:00:00,17.06,,6,1
24820,2019-01-11 04:00:00,29.37,,6,1
24821,2019-01-11 05:00:00,30.08,,6,1
24823,2019-01-11 07:00:00,27.0,,6,1
24824,2019-01-11 08:00:00,14.08,,6,1
24825,2019-01-11 09:00:00,34.55,,6,1
24826,2019-01-11 10:00:00,53.05,,6,1
24827,2019-01-11 11:00:00,49.5,,6,1
24828,2019-01-11 12:00:00,59.9,,6,1
24829,2019-01-11 13:00:00,54.57,,6,1
24830,2019-01-11 14:00:00,12.3,,6,1
24831,2019-01-11 15:00:00,17.92,,6,1
24832,2019-01-11 16:00:00,20.77,,6,1
24833,2019-01-11 17:00:00,32.66,,6,1
24837,2019-01-11 21:00:00,2.37,,6,1
24839,2019-01-11 23:00:00,9.98,,6,1
24840,2019-02-11 00:00:00,59.61,,6,1
24841,2019-02-11 01:00:00,12.98,,6,1
24842,2019-02-11 02:00:00,23.05,,6,1
24843,2019-02-11 03:00:00,23.4,,6,1
24844,2019-02-11 04:00:00,20.34,,6,1
24845,2019-02-11 05:00:00,14.68,,6,1
24847,2019-02-11 07:00:00,27.68,,6,1
24849,2019-02-11 09:00:00,9.9,,6,1
24851,2019-02-11 11:00:00,10.81,,6,1
24852,2019-02-11 12:00:00,52.64,,6,1
24853,2019-02-11 13:00:00,19.45,,6,1
24854,2019-02-11 14:00:00,18.01,,6,1
24855,2019-02-11 15:00:00,34.14,,6,1
24856,2019-02-11 16:00:00,41.01,,6,1
24857,2019-02-11 17:00:00,21.01,,6,1
24861,2019-02-11 21:00:00,7.4,,6,1
24862,2019-02-11 22:00:00,10.03,,6,1
24863,2019-02-11 23:00:00,13.54,,6,1
24864,2019-03-11 00:00:00,44.06,,6,1
24865,2019-03-11 01:00:00,9.87,,6,1
24866,2019-03-11 02:00:00,18.85,,6,1
24867,2019-03-11 03:00:00,15.95,,6,1
24868,2019-03-11 04:00:00,9.89,,6,1
24869,2019-03-11 05:00:00,14.7,,6,1
24871,2019-03-11 07:00:00,11.8,,6,1
24872,2019-03-11 08:00:00,5.78,,6,1
24873,2019-03-11 09:00:00,12.27,,6,1
24875,2019-03-11 11:00:00,12.24,,6,1
24876,2019-03-11 12:00:00,91.08,,6,1
24877,2019-03-11 13:00:00,47.76,,6,1
24878,2019-03-11 14:00:00,12.73,,6,1
24881,2019-03-11 17:00:00,4.84,,6,1
24885,2019-03-11 21:00:00,3.38,,6,1
24886,2019-03-11 22:00:00,1.34,,6,1
24887,2019-03-11 23:00:00,14.47,,6,1
24888,2019-04-11 00:00:00,55.65,,6,1
24889,2019-04-11 01:00:00,22.58,,6,1
24890,2019-04-11 02:00:00,10.89,,6,1
24891,2019-04-11 03:00:00,10.63,,6,1
24892,2019-04-11 04:00:00,22.65,,6,1
24893,2019-04-11 05:00:00,29.74,,6,1
24895,2019-04-11 07:00:00,51.69,,6,1
24896,2019-04-11 08:00:00,22.39,,6,1
24897,2019-04-11 09:00:00,7.01,,6,1
24898,2019-04-11 10:00:00,24.61,,6,1
24899,2019-04-11 11:00:00,40.61,,6,1
24900,2019-04-11 12:00:00,89.07,,6,1
24901,2019-04-11 13:00:00,33.1,,6,1
24902,2019-04-11 14:00:00,27.47,,6,1
24903,2019-04-11 15:00:00,17.2,,6,1
24904,2019-04-11 16:00:00,14.75,,6,1
24905,2019-04-11 17:00:00,27.71,,6,1
24907,2019-04-11 19:00:00,14.98,,6,1
24908,2019-04-11 20:00:00,22.86,,6,1
24909,2019-04-11 21:00:00,19.53,,6,1
24910,2019-04-11 22:00:00,4.16,,6,1
24911,2019-04-11 23:00:00,4.12,,6,1
24912,2019-05-11 00:00:00,61.15,,6,1
24913,2019-05-11 01:00:00,34.92,,6,1
24914,2019-05-11 02:00:00,18.29,,6,1
24915,2019-05-11 03:00:00,44.19,,6,1
24916,2019-05-11 04:00:00,35.3,,6,1
24917,2019-05-11 05:00:00,14.95,,6,1
24919,2019-05-11 07:00:00,29.4,,6,1
24920,2019-05-11 08:00:00,17.12,,6,1
24921,2019-05-11 09:00:00,42.46,,6,1
24922,2019-05-11 10:00:00,23.11,,6,1
24923,2019-05-11 11:00:00,24.63,,6,1
24924,2019-05-11 12:00:00,104.19,,6,1
24925,2019-05-11 13:00:00,30.07,,6,1
24926,2019-05-11 14:00:00,20.39,,6,1
24927,2019-05-11 15:00:00,17.25,,6,1
24928,2019-05-11 16:00:00,25.42,,6,1
24929,2019-05-11 17:00:00,54.85,,6,1
24931,2019-05-11 19:00:00,32.11,,6,1
24932,2019-05-11 20:00:00,44.32,,6,1
24933,2019-05-11 21:00:00,26.37,,6,1
24934,2019-05-11 22:00:00,9.43,,6,1
24935,2019-05-11 23:00:00,21.1,,6,1
24936,2019-06-11 00:00:00,57.08,,6,1
24937,2019-06-11 01:00:00,47.12,,6,1
24938,2019-06-11 02:00:00,61.43,,6,1
24939,2019-06-11 03:00:00,26.12,,6,1
24940,2019-06-11 04:00:00,14.67,,6,1
24941,2019-06-11 05:00:00,46.16,,6,1
24942,2019-06-11 06:00:00,3.83,,6,1
24943,2019-06-11 07:00:00,52.75,,6,1
24944,2019-06-11 08:00:00,39.65,,6,1
24945,2019-06-11 09:00:00,12.93,,6,1
24946,2019-06-11 10:00:00,35.22,,6,1
24947,2019-06-11 11:00:00,5.47,,6,1
24948,2019-06-11 12:00:00,84.33,,6,1
24949,2019-06-11 13:00:00,37.34,,6,1
24950,2019-06-11 14:00:00,17.96,,6,1
24951,2019-06-11 15:00:00,5.73,,6,1
24952,2019-06-11 16:00:00,21.08,,6,1
24953,2019-06-11 17:00:00,12.16,,6,1
24955,2019-06-11 19:00:00,38.51,,6,1
24956,2019-06-11 20:00:00,37.24,,6,1
24960,2019-07-11 00:00:00,52.3,,6,1
24961,2019-07-11 01:00:00,13.87,,6,1
24962,2019-07-11 02:00:00,36.35,,6,1
24963,2019-07-11 03:00:00,25.86,,6,1
24964,2019-07-11 04:00:00,23.85,,6,1
24965,2019-07-11 05:00:00,10.16,,6,1
24967,2019-07-11 07:00:00,9.55,,6,1
24968,2019-07-11 08:00:00,5.14,,6,1
24969,2019-07-11 09:00:00,2.85,,6,1
24970,2019-07-11 10:00:00,9.02,,6,1
24971,2019-07-11 11:00:00,6.23,,6,1
24972,2019-07-11 12:00:00,92.22,,6,1
24973,2019-07-11 13:00:00,25.24,,6,1
24974,2019-07-11 14:00:00,40.39,,6,1
24975,2019-07-11 15:00:00,17.52,,6,1
24976,2019-07-11 16:00:00,17.34,,6,1
24977,2019-07-11 17:00:00,21.14,,6,1
24979,2019-07-11 19:00:00,14.72,,6,1
24980,2019-07-11 20:00:00,35.85,,6,1
24981,2019-07-11 21:00:00,39.84,,6,1
24982,2019-07-11 22:00:00,23.81,,6,1
24983,2019-07-11 23:00:00,18.64,,6,1
24984,2019-08-11 00:00:00,49.52,,6,1
24985,2019-08-11 01:00:00,7.83,,6,1
24986,2019-08-11 02:00:00,19.48,,6,1
24987,2019-08-11 03:00:00,12.12,,6,1
24988,2019-08-11 04:00:00,6.45,,6,1
24989,2019-08-11 05:00:00,19.55,,6,1
24991,2019-08-11 07:00:00,19.35,,6,1
24993,2019-08-11 09:00:00,26.41,,6,1
24994,2019-08-11 10:00:00,22.5,,6,1
24995,2019-08-11 11:00:00,9.17,,6,1
24996,2019-08-11 12:00:00,87.27,,6,1
24997,2019-08-11 13:00:00,32.84,,6,1
24998,2019-08-11 14:00:00,18.57,,6,1
24999,2019-08-11 15:00:00,4.46,,6,1
25000,2019-08-11 16:00:00,15.04,,6,1
25001,2019-08-11 17:00:00,38.72,,6,1
25003,2019-08-11 19:00:00,27.04,,6,1
25004,2019-08-11 20:00:00,40.46,,6,1
25005,2019-08-11 21:00:00,47.06,,6,1
25006,2019-08-11 22:00:00,51.12,,6,1
25007,2019-08-11 23:00:00,64.88,,6,1
25008,2019-09-11 00:00:00,127.84,,6,1
25009,2019-09-11 01:00:00,93.95,,6,1
25010,2019-09-11 02:00:00,81.29,,6,1
25011,2019-09-11 03:00:00,85.54,,6,1
25012,2019-09-11 04:00:00,98.38,,6,1
25013,2019-09-11 05:00:00,77.33,,6,1
25014,2019-09-11 06:00:00,40.16,,6,1
25015,2019-09-11 07:00:00,83.64,,6,1
25016,2019-09-11 08:00:00,26.1,,6,1
25017,2019-09-11 09:00:00,29.77,,6,1
25018,2019-09-11 10:00:00,15.05,,6,1
25019,2019-09-11 11:00:00,24.63,,6,1
25020,2019-09-11 12:00:00,100.23,,6,1
25021,2019-09-11 13:00:00,75.14,,6,1
25022,2019-09-11 14:00:00,56.13,,6,1
25023,2019-09-11 15:00:00,49.27,,6,1
25024,2019-09-11 16:00:00,25.01,,6,1
25025,2019-09-11 17:00:00,25.34,,6,1
25027,2019-09-11 19:00:00,26.35,,6,1
25028,2019-09-11 20:00:00,20.63,,6,1
25029,2019-09-11 21:00:00,13.03,,6,1
25030,2019-09-11 22:00:00,36.0,,6,1
25031,2019-09-11 23:00:00,48.53,,6,1
25032,2019-10-11 00:00:00,91.64,,6,1
25033,2019-10-11 01:00:00,57.78,,6,1
25034,2019-10-11 02:00:00,48.8,,6,1
25035,2019-10-11 03:00:00,66.41,,6,1
25036,2019-10-11 04:00:00,38.25,,6,1
25037,2019-10-11 05:00:00,44.07,,6,1
25038,2019-10-11 06:00:00,6.95,,6,1
25039,2019-10-11 07:00:00,41.31,,6,1
25040,2019-10-11 08:00:00,49.77,,6,1
25041,2019-10-11 09:00:00,41.79,,6,1
25042,2019-10-11 10:00:00,43.1,,6,1
25043,2019-10-11 11:00:00,63.32,,6,1
25044,2019-10-11 12:00:00,110.35,,6,1
25045,2019-10-11 13:00:00,47.66,,6,1
25046,2019-10-11 14:00:00,40.96,,6,1
25047,2019-10-11 15:00:00,46.73,,6,1
25048,2019-10-11 16:00:00,38.15,,6,1
25049,2019-10-11 17:00:00,50.52,,6,1
25050,2019-10-11 18:00:00,12.1,,6,1
25051,2019-10-11 19:00:00,62.8,,6,1
25052,2019-10-11 20:00:00,72.6,,6,1
25053,2019-10-11 21:00:00,80.7,,6,1
25054,2019-10-11 22:00:00,48.43,,6,1
25055,2019-10-11 23:00:00,67.49,,6,1
25056,2019-11-11 00:00:00,173.4,,6,1
25057,2019-11-11 01:00:00,120.64,,6,1
25058,2019-11-11 02:00:00,100.75,,6,1
25059,2019-11-11 03:00:00,85.23,,6,1
25060,2019-11-11 04:00:00,40.82,,6,1
25061,2019-11-11 05:00:00,36.94,,6,1
25062,2019-11-11 06:00:00,3.53,,6,1
25063,2019-11-11 07:00:00,46.92,,6,1
25064,2019-11-11 08:00:00,41.46,,6,1
25065,2019-11-11 09:00:00,13.53,,6,1
25066,2019-11-11 10:00:00,56.22,,6,1
25067,2019-11-11 11:00:00,43.84,,6,1
25068,2019-11-11 12:00:00,122.44,,6,1
25069,2019-11-11 13:00:00,34.85,,6,1
25070,2019-11-11 14:00:00,43.17,,6,1
25071,2019-11-11 15:00:00,62.11,,6,1
25072,2019-11-11 16:00:00,12.64,,6,1
25076,2019-11-11 20:00:00,12.17,,6,1
25077,2019-11-11 21:00:00,6.15,,6,1
25078,2019-11-11 22:00:00,0.15,,6,1
25080,2019-12-11 00:00:00,60.57,,6,1
25081,2019-12-11 01:00:00,16.16,,6,1
25082,2019-12-11 02:00:00,23.35,,6,1
25083,2019-12-11 03:00:00,32.25,,6,1
25084,2019-12-11 04:00:00,26.6,,6,1
25085,2019-12-11 05:00:00,16.67,,6,1
25087,2019-12-11 07:00:00,16.67,,6,1
25088,2019-12-11 08:00:00,46.08,,6,1
25089,2019-12-11 09:00:00,29.04,,6,1
25090,2019-12-11 10:00:00,74.1,,6,1
25091,2019-12-11 11:00:00,24.12,,6,1
25092,2019-12-11 12:00:00,73.58,,6,1
25093,2019-12-11 13:00:00,22.19,,6,1
25094,2019-12-11 14:00:00,18.16,,6,1
25095,2019-12-11 15:00:00,11.51,,6,1
25096,2019-12-11 16:00:00,8.35,,6,1
25097,2019-12-11 17:00:00,2.9,,6,1
25099,2019-12-11 19:00:00,6.57,,6,1
25103,2019-12-11 23:00:00,0.7,,6,1
25104,2019-11-13 00:00:00,56.81,,6,1
25105,2019-11-13 01:00:00,15.97,,6,1
25106,2019-11-13 02:00:00,8.62,,6,1
25107,2019-11-13 03:00:00,33.55,,6,1
25108,2019-11-13 04:00:00,54.36,,6,1
25109,2019-11-13 05:00:00,53.5,,6,1
25110,2019-11-13 06:00:00,30.64,,6,1
25111,2019-11-13 07:00:00,38.83,,6,1
25112,2019-11-13 08:00:00,38.96,,6,1
25113,2019-11-13 09:00:00,36.76,,6,1
25114,2019-11-13 10:00:00,40.13,,6,1
25115,2019-11-13 11:00:00,43.14,,6,1
25116,2019-11-13 12:00:00,108.5,,6,1
25117,2019-11-13 13:00:00,70.01,,6,1
25118,2019-11-13 14:00:00,28.21,,6,1
25119,2019-11-13 15:00:00,34.34,,6,1
25120,2019-11-13 16:00:00,22.32,,6,1
25121,2019-11-13 17:00:00,23.32,,6,1
25123,2019-11-13 19:00:00,45.43,,6,1
25124,2019-11-13 20:00:00,63.87,,6,1
25125,2019-11-13 21:00:00,47.79,,6,1
25126,2019-11-13 22:00:00,39.93,,6,1
25127,2019-11-13 23:00:00,38.78,,6,1
25128,2019-11-14 00:00:00,74.67,,6,1
25129,2019-11-14 01:00:00,33.4,,6,1
25130,2019-11-14 02:00:00,51.39,,6,1
25131,2019-11-14 03:00:00,50.58,,6,1
25132,2019-11-14 04:00:00,48.17,,6,1
25133,2019-11-14 05:00:00,68.4,,6,1
25134,2019-11-14 06:00:00,25.37,,6,1
25135,2019-11-14 07:00:00,39.7,,6,1
25136,2019-11-14 08:00:00,86.5,,6,1
25137,2019-11-14 09:00:00,74.54,,6,1
25138,2019-11-14 10:00:00,85.52,,6,1
25139,2019-11-14 11:00:00,56.94,,6,1
25140,2019-11-14 12:00:00,97.33,,6,1
25141,2019-11-14 13:00:00,42.61,,6,1
25142,2019-11-14 14:00:00,53.29,,6,1
25143,2019-11-14 15:00:00,40.82,,6,1
25144,2019-11-14 16:00:00,68.42,,6,1
25145,2019-11-14 17:00:00,75.78,,6,1
25147,2019-11-14 19:00:00,46.49,,6,1
25148,2019-11-14 20:00:00,68.93,,6,1
25149,2019-11-14 21:00:00,60.14,,6,1
25150,2019-11-14 22:00:00,57.67,,6,1
25151,2019-11-14 23:00:00,28.24,,6,1
25152,2019-11-15 00:00:00,57.09,,6,1
25153,2019-11-15 01:00:00,31.13,,6,1
25154,2019-11-15 02:00:00,22.51,,6,1
25155,2019-11-15 03:00:00,18.14,,6,1
25156,2019-11-15 04:00:00,25.25,,6,1
25157,2019-11-15 05:00:00,31.12,,6,1
25159,2019-11-15 07:00:00,19.01,,6,1
25160,2019-11-15 08:00:00,40.33,,6,1
25161,2019-11-15 09:00:00,61.7,,6,1
25162,2019-11-15 10:00:00,45.09,,6,1
25163,2019-11-15 11:00:00,38.03,,6,1
25164,2019-11-15 12:00:00,70.82,,6,1
25165,2019-11-15 13:00:00,57.82,,6,1
25166,2019-11-15 14:00:00,43.12,,6,1
25167,2019-11-15 15:00:00,24.76,,6,1
25168,2019-11-15 16:00:00,36.56,,6,1
25169,2019-11-15 17:00:00,60.05,,6,1
25171,2019-11-15 19:00:00,46.17,,6,1
25172,2019-11-15 20:00:00,65.15,,6,1
25173,2019-11-15 21:00:00,58.4,,6,1
25174,2019-11-15 22:00:00,41.74,,6,1
25175,2019-11-15 23:00:00,40.56,,6,1
25176,2019-11-16 00:00:00,94.92,,6,1
25177,2019-11-16 01:00:00,59.07,,6,1
25178,2019-11-16 02:00:00,61.26,,6,1
25179,2019-11-16 03:00:00,71.48,,6,1
25180,2019-11-16 04:00:00,63.35,,6,1
25181,2019-11-16 05:00:00,79.32,,6,1
25182,2019-11-16 06:00:00,18.21,,6,1
25183,2019-11-16 07:00:00,64.02,,6,1
25184,2019-11-16 08:00:00,57.26,,6,1
25185,2019-11-16 09:00:00,46.36,,6,1
25186,2019-11-16 10:00:00,48.66,,6,1
25187,2019-11-16 11:00:00,53.91,,6,1
25188,2019-11-16 12:00:00,148.98,,6,1
25189,2019-11-16 13:00:00,74.09,,6,1
25190,2019-11-16 14:00:00,76.82,,6,1
25191,2019-11-16 15:00:00,34.86,,6,1
25192,2019-11-16 16:00:00,39.82,,6,1
25193,2019-11-16 17:00:00,58.43,,6,1
25195,2019-11-16 19:00:00,31.88,,6,1
25196,2019-11-16 20:00:00,39.36,,6,1
25197,2019-11-16 21:00:00,34.0,,6,1
25198,2019-11-16 22:00:00,48.3,,6,1
25199,2019-11-16 23:00:00,39.12,,6,1
25200,2019-11-17 00:00:00,64.8,,6,1
25201,2019-11-17 01:00:00,32.81,,6,1
25202,2019-11-17 02:00:00,35.21,,6,1
25203,2019-11-17 03:00:00,33.25,,6,1
25204,2019-11-17 04:00:00,36.79,,6,1
25205,2019-11-17 05:00:00,55.25,,6,1
25206,2019-11-17 06:00:00,15.92,,6,1
25207,2019-11-17 07:00:00,47.29,,6,1
25208,2019-11-17 08:00:00,28.31,,6,1
25209,2019-11-17 09:00:00,28.22,,6,1
25210,2019-11-17 10:00:00,46.46,,6,1
25211,2019-11-17 11:00:00,28.36,,6,1
25212,2019-11-17 12:00:00,112.92,,6,1
25213,2019-11-17 13:00:00,54.07,,6,1
25214,2019-11-17 14:00:00,31.03,,6,1
25215,2019-11-17 15:00:00,31.01,,6,1
25216,2019-11-17 16:00:00,11.03,,6,1
25217,2019-11-17 17:00:00,23.77,,6,1
25219,2019-11-17 19:00:00,19.48,,6,1
25220,2019-11-17 20:00:00,22.92,,6,1
25221,2019-11-17 21:00:00,28.27,,6,1
25222,2019-11-17 22:00:00,24.21,,6,1
25223,2019-11-17 23:00:00,26.4,,6,1
25224,2019-11-18 00:00:00,65.72,,6,1
25225,2019-11-18 01:00:00,32.12,,6,1
25226,2019-11-18 02:00:00,36.23,,6,1
25227,2019-11-18 03:00:00,32.14,,6,1
25228,2019-11-18 04:00:00,22.43,,6,1
25229,2019-11-18 05:00:00,32.31,,6,1
25231,2019-11-18 07:00:00,25.05,,6,1
25232,2019-11-18 08:00:00,36.28,,6,1
25233,2019-11-18 09:00:00,38.87,,6,1
25234,2019-11-18 10:00:00,10.37,,6,1
25235,2019-11-18 11:00:00,27.1,,6,1
25236,2019-11-18 12:00:00,90.64,,6,1
25237,2019-11-18 13:00:00,55.35,,6,1
25238,2019-11-18 14:00:00,31.43,,6,1
25239,2019-11-18 15:00:00,11.3,,6,1
25240,2019-11-18 16:00:00,10.75,,6,1
25241,2019-11-18 17:00:00,10.92,,6,1
25243,2019-11-18 19:00:00,29.53,,6,1
25244,2019-11-18 20:00:00,25.07,,6,1
25245,2019-11-18 21:00:00,24.44,,6,1
25246,2019-11-18 22:00:00,4.83,,6,1
25247,2019-11-18 23:00:00,18.21,,6,1
25248,2019-11-19 00:00:00,47.36,,6,1
25249,2019-11-19 01:00:00,57.08,,6,1
25250,2019-11-19 02:00:00,48.52,,6,1
25251,2019-11-19 03:00:00,41.19,,6,1
25252,2019-11-19 04:00:00,46.26,,6,1
25253,2019-11-19 05:00:00,53.84,,6,1
25254,2019-11-19 06:00:00,14.55,,6,1
25255,2019-11-19 07:00:00,17.4,,6,1
25256,2019-11-19 08:00:00,21.15,,6,1
25257,2019-11-19 09:00:00,44.85,,6,1
25258,2019-11-19 10:00:00,24.95,,6,1
25259,2019-11-19 11:00:00,47.12,,6,1
25260,2019-11-19 12:00:00,119.85,,6,1
25261,2019-11-19 13:00:00,69.45,,6,1
25262,2019-11-19 14:00:00,55.76,,6,1
25263,2019-11-19 15:00:00,34.35,,6,1
25264,2019-11-19 16:00:00,14.28,,6,1
25265,2019-11-19 17:00:00,32.27,,6,1
25266,2019-11-19 18:00:00,13.26,,6,1
25267,2019-11-19 19:00:00,6.39,,6,1
25268,2019-11-19 20:00:00,0.44,,6,1
25269,2019-11-19 21:00:00,30.75,,6,1
25270,2019-11-19 22:00:00,36.43,,6,1
25271,2019-11-19 23:00:00,30.7,,6,1
25272,2019-11-20 00:00:00,95.01,,6,1
25273,2019-11-20 01:00:00,64.02,,6,1
25274,2019-11-20 02:00:00,52.27,,6,1
25275,2019-11-20 03:00:00,45.56,,6,1
25276,2019-11-20 04:00:00,49.79,,6,1
25277,2019-11-20 05:00:00,58.92,,6,1
25279,2019-11-20 07:00:00,21.38,,6,1
25280,2019-11-20 08:00:00,43.79,,6,1
25281,2019-11-20 09:00:00,26.9,,6,1
25282,2019-11-20 10:00:00,26.26,,6,1
25283,2019-11-20 11:00:00,37.23,,6,1
25284,2019-11-20 12:00:00,101.85,,6,1
25285,2019-11-20 13:00:00,43.94,,6,1
25286,2019-11-20 14:00:00,48.71,,6,1
25287,2019-11-20 15:00:00,46.84,,6,1
25288,2019-11-20 16:00:00,41.39,,6,1
25289,2019-11-20 17:00:00,50.08,,6,1
25291,2019-11-20 19:00:00,41.03,,6,1
25292,2019-11-20 20:00:00,44.7,,6,1
25293,2019-11-20 21:00:00,33.97,,6,1
25294,2019-11-20 22:00:00,32.66,,6,1
25295,2019-11-20 23:00:00,21.18,,6,1
25296,2019-11-21 00:00:00,105.69,,6,1
25297,2019-11-21 01:00:00,53.1,,6,1
25298,2019-11-21 02:00:00,17.71,,6,1
25299,2019-11-21 03:00:00,28.96,,6,1
25300,2019-11-21 04:00:00,36.46,,6,1
25301,2019-11-21 05:00:00,7.72,,6,1
25302,2019-11-21 06:00:00,33.02,,6,1
25303,2019-11-21 07:00:00,32.12,,6,1
25304,2019-11-21 08:00:00,59.74,,6,1
25305,2019-11-21 09:00:00,61.32,,6,1
25306,2019-11-21 10:00:00,34.96,,6,1
25307,2019-11-21 11:00:00,47.7,,6,1
25308,2019-11-21 12:00:00,115.07,,6,1
25309,2019-11-21 13:00:00,43.53,,6,1
25310,2019-11-21 14:00:00,51.47,,6,1
25311,2019-11-21 15:00:00,23.38,,6,1
25312,2019-11-21 16:00:00,14.44,,6,1
25313,2019-11-21 17:00:00,5.35,,6,1
25316,2019-11-21 20:00:00,4.16,,6,1
25317,2019-11-21 21:00:00,8.11,,6,1
25318,2019-11-21 22:00:00,5.29,,6,1
25320,2019-11-22 00:00:00,61.55,,6,1
25321,2019-11-22 01:00:00,33.74,,6,1
25322,2019-11-22 02:00:00,40.16,,6,1
25323,2019-11-22 03:00:00,41.66,,6,1
25324,2019-11-22 04:00:00,49.77,,6,1
25325,2019-11-22 05:00:00,42.52,,6,1
25326,2019-11-22 06:00:00,22.92,,6,1
25327,2019-11-22 07:00:00,49.16,,6,1
25328,2019-11-22 08:00:00,42.25,,6,1
25329,2019-11-22 09:00:00,33.34,,6,1
25330,2019-11-22 10:00:00,7.39,,6,1
25331,2019-11-22 11:00:00,17.23,,6,1
25332,2019-11-22 12:00:00,64.97,,6,1
25333,2019-11-22 13:00:00,73.12,,6,1
25334,2019-11-22 14:00:00,38.07,,6,1
25335,2019-11-22 15:00:00,14.98,,6,1
25336,2019-11-22 16:00:00,3.54,,6,1
25337,2019-11-22 17:00:00,13.42,,6,1
25339,2019-11-22 19:00:00,30.42,,6,1
25340,2019-11-22 20:00:00,46.59,,6,1
25341,2019-11-22 21:00:00,45.89,,6,1
25342,2019-11-22 22:00:00,39.25,,6,1
25343,2019-11-22 23:00:00,55.57,,6,1
25344,2019-11-23 00:00:00,95.07,,6,1
25345,2019-11-23 01:00:00,65.24,,6,1
25346,2019-11-23 02:00:00,47.97,,6,1
25347,2019-11-23 03:00:00,72.99,,6,1
25348,2019-11-23 04:00:00,84.36,,6,1
25349,2019-11-23 05:00:00,81.15,,6,1
25350,2019-11-23 06:00:00,29.75,,6,1
25351,2019-11-23 07:00:00,52.73,,6,1
25352,2019-11-23 08:00:00,19.55,,6,1
25353,2019-11-23 09:00:00,5.14,,6,1
25354,2019-11-23 10:00:00,36.94,,6,1
25355,2019-11-23 11:00:00,42.01,,6,1
25356,2019-11-23 12:00:00,106.2,,6,1
25357,2019-11-23 13:00:00,28.61,,6,1
25358,2019-11-23 14:00:00,27.91,,6,1
25359,2019-11-23 15:00:00,10.17,,6,1
25360,2019-11-23 16:00:00,5.2,,6,1
25361,2019-11-23 17:00:00,7.07,,6,1
